id,size,storage,complexity,codec,level,compress,decompress,dc_no_cache,ratio
1598,mid,esb,neuronal,bloscpack_snappy,7,0.10228983561197917,0.005171775817871094,0.022865692774454754,1.8576687725216048
1599,large,ephemeral,neuronal,bloscpack_lz4hc,5,1.9549692471822102,0.09618957837422688,0.24897201855977377,2.000944048919565
1600,small,ephemeral,poisson,tables_blosc_zlib,5,0.04471321105957031,0.004485654830932617,0.008613920211791993,14.55142936441854
1601,small,esb,bitcoin,bloscpack_snappy,5,0.04412622451782226,0.0007726192474365234,0.004038524627685547,1.4066953038429444
1602,large,ephemeral,bitcoin,tables_blosc_snappy,7,0.8359939257303873,0.20187775293986002,0.38109437624613446,1.3358003018702613
1603,large,ephemeral,bitcoin,zfile,3,2.9635356267293296,0.6560951868693033,0.7824888229370117,2.486878250791403
1604,mid,ephemeral,linspace,tables_blosc_blosclz,9,0.05014181137084961,0.008053223292032877,0.020691712697347004,11.789740689478377
1605,small,ephemeral,linspace,bloscpack_zlib,9,0.04193987846374512,0.0018285751342773438,0.004082489013671875,61.46040677568724
1606,small,esb,arange,tables_blosc_lz4hc,9,0.04331297874450683,0.0017891407012939453,0.005896711349487304,64.6949654491609
1607,large,esb,bitcoin,tables_lzo,1,1.1993264357248943,0.29421273867289227,0.5309592088063558,1.3400248870016618
1608,large,ephemeral,neuronal,tables_zlib,1,2.2030659516652427,0.5816930929819742,0.6104277769724528,2.3836003090431492
1609,small,esb,poisson,bloscpack_blosclz,9,0.03870840072631836,0.0006839275360107422,0.002840900421142578,9.083141317717988
1610,mid,esb,neuronal,tables_blosc_snappy,3,0.12282816569010417,0.010051647822062174,0.030119021733601887,1.6215816644186283
1611,small,esb,bitcoin,bloscpack_snappy,7,0.044514036178588866,0.0007678985595703125,0.00412602424621582,1.4227142905600216
1612,large,ephemeral,poisson,tables_blosc_lz4hc,1,0.8389929135640463,0.16310509045918783,0.17497007052103677,9.890752133172603
1613,large,esb,neuronal,tables_blosc_blosclz,3,2.433160384496053,0.17905418078104654,0.3587988217671712,1.9161837721871053
1614,small,esb,linspace,tables_blosc_lz4hc,9,0.04513506889343262,0.001865530014038086,0.006020307540893555,17.27928284226485
1615,large,esb,neuronal,tables_blosc_snappy,1,0.9302030404408773,0.18302408854166666,0.4310275713602702,1.62075499234413
1616,small,esb,linspace,bloscpack_lz4hc,3,0.03798632621765137,0.0005183219909667969,0.0018688201904296874,28.287903312830473
1617,small,esb,linspace,bloscpack_snappy,3,0.03816804885864258,0.0006405830383300782,0.002393007278442383,7.063876800366473
1618,large,ephemeral,bitcoin,tables_blosc_lz4,3,0.8168160120646158,0.1687194506327311,0.3468132019042969,1.3185625297323103
1619,large,ephemeral,bitcoin,bloscpack_zlib,3,1.2897084554036458,0.22488013903299967,0.3773072560628255,1.592566314720086
1620,mid,ephemeral,arange,tables_blosc_snappy,7,0.04793556531270345,0.00822917620340983,0.02065300941467285,19.539071584031483
1621,small,esb,arange,zfile,3,0.05782170295715332,0.0029389381408691405,0.00545196533203125,5.296105863932522
1622,large,esb,linspace,tables_lzo,3,0.2183521588643392,0.23821075757344565,0.2497220834096273,22.044917916226133
1623,mid,esb,bitcoin,bloscpack_snappy,1,0.11211665471394856,0.004896084467569987,0.02821977933247884,1.4543118434400102
1624,small,esb,bitcoin,tables_blosc_lz4hc,9,0.07396388053894043,0.0022133350372314452,0.007682895660400391,1.463330765537953
1625,small,esb,arange,bloscpack_lz4hc,9,0.038468456268310545,0.000672006607055664,0.002908134460449219,144.59128516271375
1626,mid,esb,neuronal,tables_blosc_lz4hc,7,0.5774730841318766,0.00897653897603353,0.02672608693440755,1.9204463537423737
1627,small,esb,arange,bloscpack_snappy,5,0.03663277626037598,0.000597381591796875,0.002302885055541992,17.22252151632613
1628,mid,ephemeral,poisson,bloscpack_lz4hc,7,0.12548295656840006,0.004927714665730794,0.015212456385294596,12.07842053125072
1629,large,esb,linspace,bloscpack_lz4hc,1,0.3982514540354411,0.07474176088968913,0.08016308148701985,24.510978883750177
1630,small,esb,linspace,tables,0,0.053764629364013675,0.0015614986419677734,0.007643795013427735,0.9964118469865596
1631,mid,ephemeral,neuronal,tables_zlib,5,0.5210870107014974,0.049883524576822914,0.06489054361979167,2.434336868302286
1632,large,esb,poisson,tables_blosc_blosclz,9,0.7243857383728027,0.15895613034566244,0.1714207331339518,10.945368044075583
1633,large,esb,neuronal,bloscpack_snappy,3,1.1210882663726807,0.10377335548400879,0.4290750026702881,1.621321355505155
1634,small,ephemeral,poisson,bloscpack_lz4hc,7,0.040067195892333984,0.0007704257965087891,0.003049135208129883,11.997025273732023
1635,mid,ephemeral,linspace,bloscpack_blosclz,3,0.05772900581359863,0.002766768137613932,0.01666990915934245,3.434815465343635
1636,mid,ephemeral,linspace,bloscpack_lz4,9,0.03829495112101237,0.0028487046559651694,0.00796818733215332,25.417990803159988
1637,large,ephemeral,poisson,bloscpack_lz4hc,1,0.4405066172281901,0.07813159624735515,0.08659529685974121,9.91215077325715
1638,mid,ephemeral,poisson,tables_lzo,5,0.05893071492513021,0.0250701109568278,0.03799208005269369,9.825873956808644
1639,large,esb,bitcoin,tables_blosc_zlib,1,2.3781755765279136,0.45972220102945965,0.5428548653920492,1.582827089285235
1640,mid,esb,arange,tables_blosc_zlib,1,0.058328469594319664,0.015255928039550781,0.02728414535522461,98.46523682530143
1641,large,esb,arange,bloscpack_blosclz,7,0.08589108784993489,0.0708761215209961,0.07374922434488933,113.58944805054121
1642,small,esb,linspace,tables_blosc_zlib,9,0.04315938949584961,0.0034697532653808595,0.007739019393920898,31.542760881990194
1643,mid,ephemeral,neuronal,bloscpack_zlib,5,0.21444487571716309,0.01513973871866862,0.032586097717285156,2.571557569162773
1644,large,ephemeral,poisson,tables_lzo,5,0.2752861976623535,0.3481210072835286,0.36002715428670246,10.132947977437198
1645,small,esb,arange,npy,0,0.04094691276550293,0.0006220340728759766,0.004743146896362305,0.9999237118750095
1646,large,esb,linspace,bloscpack_lz4,1,0.3052113850911458,0.0793142318725586,0.11455376942952473,5.3991447468352805
1647,mid,ephemeral,arange,bloscpack_zlib,9,0.09493279457092285,0.021868546803792317,0.029790321985880535,359.01530455027904
1648,small,ephemeral,neuronal,bloscpack_lz4hc,9,0.9967378616333008,0.0009607791900634766,0.0059185981750488285,2.0556041293378238
1649,mid,esb,poisson,tables_blosc_zlib,9,0.1655712127685547,0.03043524424235026,0.04291232426961263,15.616242097503221
1650,large,esb,bitcoin,zfile,3,3.098745822906494,0.6584719816843668,0.841488758722941,2.486878250791403
1651,large,esb,arange,tables_blosc_zlib,1,0.5515493551890055,0.20652230580647787,0.21375838915506998,105.19379938282752
1652,mid,ephemeral,linspace,bloscpack_snappy,7,0.03685259819030762,0.003159205118815104,0.008951663970947266,11.902394949255317
1653,small,esb,bitcoin,bloscpack_blosclz,5,0.04499449729919434,0.0006371021270751953,0.004014444351196289,1.2873276474856268
1654,small,esb,linspace,bloscpack_snappy,7,0.035709381103515625,0.0005677223205566406,0.0019487857818603516,13.587694859467934
1655,small,ephemeral,arange,bloscpack_snappy,7,0.0297182559967041,0.0005793094635009766,0.001926422119140625,19.61421623643846
1656,large,esb,neuronal,tables_lzo,7,0.9867799282073975,0.30171386400858563,0.409720500310262,1.7080591351882048
1657,large,ephemeral,bitcoin,tables_blosc_blosclz,7,6.332296689351399,0.6880770524342855,0.7809665203094482,1.6178841670256303
1658,small,esb,poisson,bloscpack_zlib,5,0.04285087585449219,0.0012865066528320312,0.003363227844238281,16.01417269922722
1659,mid,esb,poisson,bloscpack_lz4,9,0.053573926289876304,0.003047784169514974,0.008307456970214844,9.8944013165158
1660,small,esb,linspace,bloscpack_zlib,9,0.04486527442932129,0.0018218517303466796,0.004074525833129883,61.46040677568724
1661,small,ephemeral,neuronal,tables_blosc_blosclz,9,0.08002839088439942,0.005715560913085937,0.010692930221557618,2.365029422577684
1662,mid,ephemeral,poisson,tables_blosc_snappy,3,0.0552983283996582,0.007928927739461264,0.02100483576456706,6.245096153216215
1663,large,ephemeral,neuronal,tables_blosc_blosclz,5,0.6183822154998779,0.18282429377237955,0.2817891438802083,1.7249585550550495
1664,mid,ephemeral,neuronal,tables_blosc_lz4,5,0.09413925806681316,0.010412375132242838,0.038579463958740234,1.633156292398049
1665,large,ephemeral,arange,bloscpack_lz4hc,7,0.3113650480906169,0.1444366772969564,0.14768115679423013,160.05666068310316
1666,mid,ephemeral,arange,bloscpack_lz4hc,5,0.055367469787597656,0.002528587977091471,0.006772041320800781,135.68881182225212
1667,small,ephemeral,bitcoin,tables_zlib,5,0.07420330047607422,0.00776066780090332,0.013090801239013673,1.7184333481373926
1668,mid,ephemeral,neuronal,tables_blosc_lz4,1,0.09332656860351562,0.009002288182576498,0.034121195475260414,1.587960422141212
1669,mid,ephemeral,neuronal,bloscpack_lz4hc,5,0.21877765655517578,0.0043392181396484375,0.026164929072062176,1.9990342037891011
1670,mid,esb,neuronal,bloscpack_blosclz,3,0.12573369344075522,0.0031065940856933594,0.026924610137939453,1.3160237401758763
1671,mid,esb,poisson,bloscpack_snappy,7,0.05937353769938151,0.0038139820098876953,0.00992425282796224,6.9225091666259555
1672,small,ephemeral,poisson,tables_zlib,3,0.04038581848144531,0.003675079345703125,0.008074617385864258,13.73992347607317
1673,mid,ephemeral,linspace,bloscpack_lz4,7,0.03451355298360189,0.0026836395263671875,0.008145491282145182,20.006296231991346
1674,mid,ephemeral,bitcoin,tables_lzo,7,0.11467234293619792,0.019926071166992188,0.0411688486735026,1.471635423521696
1675,small,ephemeral,bitcoin,zfile,7,0.08402786254882813,0.003948116302490234,0.0066339969635009766,4.334911179002113
1676,large,esb,bitcoin,tables_blosc_zlib,3,2.616901397705078,0.4515163103739421,0.5298124949137369,1.5919195556672594
1677,large,esb,bitcoin,tables_blosc_snappy,1,1.094400962193807,0.16647783915201822,0.5579399267832438,1.2774895116697367
1678,large,ephemeral,arange,tables_blosc_lz4,1,0.13346417744954428,0.14844274520874023,0.15584675470987955,35.09177750647904
1679,large,ephemeral,arange,tables_lzo,5,0.15520429611206055,0.30967942873636883,0.3220524787902832,130.9801501696935
1680,large,ephemeral,linspace,bloscpack_snappy,3,0.2290330727895101,0.08466784159342448,0.13180128733317056,4.743971249953288
1681,mid,esb,neuronal,tables_blosc_zlib,1,0.24704504013061523,0.04251702626546224,0.05706596374511719,2.44264509622998
1682,small,ephemeral,poisson,tables_blosc_lz4,7,0.034114933013916014,0.0018808364868164063,0.006123971939086914,8.893321798721015
1683,large,esb,bitcoin,bloscpack_lz4hc,7,22.008506615956623,0.18644261360168457,0.48008926709493,1.4643964752457703
1684,mid,ephemeral,bitcoin,tables_lzo,3,0.11730273564656575,0.01990795135498047,0.04125714302062988,1.471635423521696
1685,large,ephemeral,arange,tables_blosc_snappy,5,0.16058882077534994,0.1563093662261963,0.16537849108378092,17.357954846433376
1686,mid,esb,arange,bloscpack_snappy,5,0.04553079605102539,0.003123760223388672,0.00797255833943685,17.40438655021428
1687,large,esb,arange,tables_blosc_blosclz,1,0.19789552688598633,0.1575478712717692,0.1654806137084961,14.89603505805126
1688,small,esb,arange,tables_blosc_blosclz,7,0.03930988311767578,0.002065896987915039,0.006187582015991211,17.698082635700782
1689,mid,esb,bitcoin,tables_blosc_lz4,1,0.1328880786895752,0.00882101058959961,0.03176569938659668,1.4638422956520962
1690,small,esb,poisson,zfile,3,0.049756193161010744,0.002278566360473633,0.0048256397247314455,9.678388805818612
1691,large,esb,arange,bloscpack_zlib,7,0.7328097025553385,0.3222463130950928,0.3262197971343994,367.12917738914274
1692,small,esb,arange,tables_blosc_lz4hc,7,0.04075918197631836,0.0017630100250244141,0.005932664871215821,64.6949654491609
1693,large,esb,arange,bloscpack_snappy,1,0.1543730099995931,0.0813753604888916,0.08599917093912761,14.943945383090238
1694,small,ephemeral,neuronal,tables_lzo,3,0.03726139068603516,0.002992534637451172,0.00814509391784668,1.9629490961915745
1695,small,esb,linspace,tables_blosc_lz4hc,7,0.043731164932250974,0.0018480300903320312,0.006052064895629883,17.27928284226485
1696,large,esb,poisson,zfile,5,1.9828480084737141,0.3098880449930827,0.3434274196624756,10.454489576228543
1697,small,esb,neuronal,tables_blosc_lz4hc,1,0.05842275619506836,0.0021948814392089844,0.007454490661621094,1.652305180787061
1698,small,ephemeral,bitcoin,tables_blosc_lz4,9,0.039447021484375,0.0022810935974121095,0.008355331420898438,1.4028054074663705
1699,large,esb,linspace,tables_blosc_lz4hc,5,0.40632208188374835,0.1484546661376953,0.1574676831563314,43.42922274573733
1700,mid,ephemeral,poisson,tables_lzo,1,0.055284738540649414,0.02509482701619466,0.037735541661580406,9.78182103130329
1701,small,esb,poisson,bloscpack_snappy,5,0.037021207809448245,0.0006453990936279297,0.0027655601501464845,6.515201033906414
1702,small,esb,arange,bloscpack_blosclz,1,0.03753032684326172,0.0005022048950195313,0.0022810935974121095,7.2807665601999725
1703,large,esb,neuronal,npz,1,10.811467091242472,0.6221135457356771,0.6816079616546631,2.384955883447363
1704,small,esb,arange,tables_blosc_lz4hc,3,0.04027976989746094,0.001787710189819336,0.005877828598022461,64.6949654491609
1705,large,ephemeral,arange,bloscpack_zlib,3,0.2804008324940999,0.10350076357523601,0.10508394241333008,107.63059464031302
1706,small,esb,poisson,bloscpack_lz4hc,9,0.043378448486328124,0.0007805347442626954,0.0034830570220947266,12.001831334126912
1707,small,esb,poisson,bloscpack_snappy,7,0.03803720474243164,0.0006618976593017578,0.002540111541748047,6.897890983725183
1708,large,esb,poisson,bloscpack_snappy,1,0.2805647055308024,0.08590261141459148,0.11359890302022298,6.273912884791546
1709,large,ephemeral,neuronal,zfile,1,2.721529801686605,0.7602402369181315,0.8969799677530924,2.246892463313916
1710,large,ephemeral,linspace,zfile,7,11.661686420440674,0.8120628197987875,0.9990429083506266,1.6079639804144095
1711,mid,ephemeral,neuronal,tables_blosc_zlib,7,0.7185240586598715,0.040429115295410156,0.054911136627197266,2.5307145172357286
1712,large,esb,arange,tables_blosc_lz4hc,1,0.6816657384236654,0.15721766153971353,0.16379515329996744,111.72940534642662
1713,large,esb,poisson,tables,0,1.4563570022583008,0.1338334878285726,0.7230792045593262,0.99982409710938
1714,mid,ephemeral,linspace,tables,0,0.1089326540629069,0.004483222961425781,0.04516108830769857,0.9992406892955488
1715,small,esb,bitcoin,tables_blosc_blosclz,3,0.0636199951171875,0.002241230010986328,0.007455968856811523,1.4588071620361998
1716,small,ephemeral,neuronal,tables_lzo,1,0.03738842010498047,0.0030022144317626955,0.008394956588745117,1.9629490961915745
1717,large,ephemeral,poisson,bloscpack_lz4,5,0.16275676091512045,0.07703582445780437,0.08503262201944987,8.734479409447047
1718,large,esb,linspace,tables_blosc_snappy,5,0.2826862335205078,0.15636205673217773,0.17099539438883463,7.0559183222760495
1719,mid,ephemeral,bitcoin,tables_lzo,5,0.11395947138468425,0.01993846893310547,0.04252195358276367,1.471635423521696
1720,mid,ephemeral,linspace,zfile,9,0.7647428512573242,0.05628021558125814,0.08718395233154297,1.676264992771881
1721,large,esb,bitcoin,tables_blosc_lz4,3,0.9771301746368408,0.16869672139485678,0.5395139853159586,1.3185625297323103
1722,mid,ephemeral,arange,bloscpack_snappy,5,0.03766322135925293,0.003119786580403646,0.008303403854370117,17.40438655021428
1723,large,esb,bitcoin,bloscpack_zlib,5,2.080682913462321,0.2781267960866292,0.42994848887125653,1.6156917304258804
1724,large,ephemeral,linspace,bloscpack_lz4hc,1,0.3817048867543538,0.07442792256673177,0.07845330238342285,24.510978883750177
1725,mid,ephemeral,poisson,bloscpack_zlib,3,0.0647274653116862,0.006726741790771484,0.012075583140055338,14.788025458663519
1726,large,ephemeral,arange,tables_blosc_zlib,5,0.6127833525339762,0.33371710777282715,0.34078288078308105,224.79922821309893
1727,large,ephemeral,arange,bloscpack_lz4,9,0.08140921592712402,0.07811403274536133,0.0785679817199707,136.83122631562463
1728,mid,ephemeral,poisson,tables_blosc_zlib,1,0.08217620849609375,0.020045916239420574,0.03276991844177246,14.616662763596624
1729,large,esb,linspace,bloscpack_blosclz,7,0.14929302533467612,0.0765222708384196,0.08146468798319499,19.95902272784376
1730,small,ephemeral,bitcoin,tables_zlib,3,0.06583900451660156,0.007748270034790039,0.012732267379760742,1.69245817179344
1731,large,ephemeral,bitcoin,tables_blosc_zlib,5,4.166658798853557,0.6937165260314941,0.7785562674204508,1.6150260559444831
1732,mid,esb,bitcoin,tables_blosc_zlib,5,0.35511064529418945,0.05590279897054037,0.07110881805419922,1.7166598398162218
1733,large,esb,bitcoin,tables,0,1.2246851126352947,0.1331204573313395,0.7215535640716553,0.9997841347426359
1734,large,esb,bitcoin,npz,1,6.533631483713786,0.6464423338572184,0.7005146344502767,2.6159780993264166
1735,mid,ephemeral,bitcoin,bloscpack_snappy,3,0.08741307258605957,0.00481565793355306,0.033304691314697266,1.4543118434400102
1736,small,ephemeral,poisson,bloscpack_snappy,9,0.03201847076416016,0.000683450698852539,0.0027313709259033205,7.003673572983876
1737,mid,ephemeral,bitcoin,tables_blosc_zlib,9,0.5183710257212321,0.0555578867594401,0.07052350044250488,1.7184254627776854
1738,mid,ephemeral,bitcoin,bloscpack_zlib,1,0.13686005274454752,0.01629042625427246,0.03787461916605631,1.686435479580411
1739,small,esb,neuronal,bloscpack_lz4hc,9,1.0049050807952882,0.0009556770324707031,0.005010128021240234,2.0556041293378238
1740,large,ephemeral,poisson,bloscpack_snappy,7,0.19155065218607584,0.08763806025187175,0.1039273738861084,6.928905921462497
1741,large,ephemeral,neuronal,tables_blosc_blosclz,7,11.913446108500162,0.47273699442545575,0.496994415918986,2.557186408206576
1742,large,ephemeral,linspace,tables_blosc_lz4hc,3,0.763144334157308,0.15682546297709146,0.1650968392690023,26.597348625510094
1743,mid,ephemeral,bitcoin,bloscpack_lz4,1,0.09051934878031413,0.0043040116628011065,0.030520518620808918,1.465888718521675
1744,large,esb,arange,tables_blosc_snappy,5,0.19864916801452637,0.15620223681131998,0.1663835048675537,17.357954846433376
1745,small,ephemeral,neuronal,tables_blosc_lz4hc,3,0.0579683780670166,0.002149200439453125,0.007935714721679688,1.7631838252850989
1746,small,ephemeral,poisson,tables_zlib,5,0.04589862823486328,0.004832935333251953,0.009184646606445312,14.498914561469006
1747,mid,esb,neuronal,bloscpack_lz4,7,0.1147605578104655,0.00464177131652832,0.024943431218465168,1.6786947057470274
1748,large,ephemeral,arange,bloscpack_snappy,5,0.12087758382161458,0.08104666074117024,0.0842599868774414,17.423045071654453
1749,mid,ephemeral,arange,tables_blosc_blosclz,1,0.06220595041910807,0.005586703618367513,0.01738762855529785,104.17421713559052
1750,mid,esb,poisson,tables_blosc_lz4hc,3,0.10699955622355144,0.006700356801350911,0.01950240135192871,10.236481209584205
1751,small,esb,arange,bloscpack_snappy,9,0.037467241287231445,0.0006200313568115234,0.0021180152893066407,20.09536220774243
1752,mid,ephemeral,bitcoin,tables_blosc_snappy,5,0.10663421948750813,0.010728995005289713,0.03802299499511719,1.4633048308445928
1753,small,esb,arange,bloscpack_zlib,9,0.0435516357421875,0.002464914321899414,0.004732322692871094,294.8751406074241
1754,small,ephemeral,arange,bloscpack_blosclz,9,0.03284096717834473,0.0005057334899902343,0.002068185806274414,125.06870229007633
1755,small,esb,neuronal,bloscpack_snappy,5,0.04366288185119629,0.0007640361785888672,0.003693246841430664,1.6711892554383425
1756,large,esb,linspace,tables_blosc_blosclz,9,0.20070687929789224,0.16534105936686197,0.1755387783050537,14.329170135390935
1757,mid,ephemeral,linspace,tables_blosc_lz4,1,0.05689152081807455,0.0073032379150390625,0.020069042841593426,6.994731484483294
1758,large,ephemeral,neuronal,bloscpack_lz4hc,9,87.41481916109721,0.17323756217956543,0.3197492758433024,2.13922097850607
1759,small,esb,bitcoin,bloscpack_lz4,1,0.045187950134277344,0.0007148265838623046,0.004145479202270508,1.3894091894441707
1760,mid,esb,arange,tables_blosc_zlib,5,0.10258618990580241,0.024634440739949543,0.03674483299255371,140.22895046538997
1761,mid,ephemeral,bitcoin,bloscpack_zlib,3,0.1410535971323649,0.01601711908976237,0.03646079699198405,1.6970151690993103
1762,large,ephemeral,neuronal,tables_lzo,3,0.707889715830485,0.3025171756744385,0.3628400166829427,1.7080591351882048
1763,mid,ephemeral,neuronal,bloscpack_snappy,1,0.07979098955790202,0.005574146906534831,0.03006633122762044,1.623703454110978
1764,large,ephemeral,bitcoin,bloscpack_lz4hc,9,30.955070575078327,0.1866291364034017,0.4028340180714925,1.4647072552957832
1765,small,ephemeral,linspace,bloscpack_snappy,5,0.031648778915405275,0.0006310462951660157,0.001995849609375,8.582012227560298
1766,large,ephemeral,neuronal,bloscpack_lz4,7,0.489609162012736,0.09574214617411296,0.2797120412190755,1.6779351407377507
1767,mid,ephemeral,poisson,bloscpack_lz4hc,5,0.07207894325256348,0.0030153592427571616,0.00894006093343099,10.96280652597793
1768,small,ephemeral,poisson,tables_blosc_lz4hc,3,0.04153366088867187,0.0018798828125,0.00629730224609375,9.310082750293
1769,large,esb,neuronal,bloscpack_lz4hc,1,1.3318671385447185,0.09357404708862305,0.39618738492329914,1.740329003069064
1770,small,ephemeral,poisson,tables_blosc_snappy,9,0.03648061752319336,0.0022333621978759765,0.006579685211181641,6.554337362953333
1771,mid,ephemeral,arange,bloscpack_lz4,9,0.035150766372680664,0.002476215362548828,0.006603399912516276,135.68881182225212
1772,mid,esb,neuronal,bloscpack_lz4,1,0.1089935302734375,0.004271745681762695,0.02321902910868327,1.5899950840339065
1773,small,ephemeral,poisson,bloscpack_lz4hc,9,0.04065995216369629,0.0007705211639404297,0.0030646324157714844,12.011317426316452
1774,mid,esb,arange,bloscpack_zlib,9,0.1052552858988444,0.02186695734659831,0.029860178629557293,359.01530455027904
1775,small,ephemeral,linspace,bloscpack_blosclz,7,0.03201594352722168,0.000550222396850586,0.0020992279052734373,27.009839781567152
1776,small,ephemeral,neuronal,zfile,1,0.0557924747467041,0.00578618049621582,0.00987710952758789,2.1699674269797318
1777,mid,esb,neuronal,tables_lzo,1,0.12100927035013835,0.01888283093770345,0.035495360692342125,1.8160540706711639
1778,small,esb,linspace,tables_blosc_snappy,9,0.042229747772216795,0.0020589828491210938,0.006428241729736328,10.698663401693704
1779,mid,ephemeral,neuronal,bloscpack_lz4,3,0.07611648241678874,0.004383484522501628,0.031796534856160484,1.5899950840339065
1780,mid,ephemeral,arange,zfile,7,1.4191845258076985,0.026476303736368816,0.04272977511088053,5.302705119154298
1781,large,ephemeral,poisson,bloscpack_zlib,3,0.4033838113149007,0.11650474866231282,0.12143929799397786,14.804645088419047
1782,small,esb,poisson,tables_blosc_lz4,3,0.042186737060546875,0.0018828868865966796,0.006239461898803711,8.911536990608932
1783,large,ephemeral,poisson,tables_lzo,3,0.2741689682006836,0.3471728165944417,0.35898598035176593,10.136388097794507
1784,large,ephemeral,linspace,bloscpack_snappy,5,0.18068655331929526,0.08164405822753906,0.09952370325724284,7.0666650582211235
1785,large,esb,neuronal,bloscpack_snappy,1,0.799742857615153,0.10346603393554688,0.42702802022298175,1.621321355505155
1786,small,ephemeral,poisson,bloscpack_snappy,1,0.031843948364257815,0.0006226539611816406,0.0019852638244628905,6.239035622698091
1787,mid,esb,arange,bloscpack_zlib,5,0.07155474026997884,0.008509953816731771,0.011623462041219076,232.8306243893774
1788,mid,ephemeral,arange,tables_blosc_snappy,9,0.046750148137410484,0.00820620854695638,0.020327250162760418,19.539071584031483
1789,small,ephemeral,arange,tables_blosc_zlib,3,0.0382110595703125,0.00287017822265625,0.006906747817993164,59.93232738911751
1790,small,ephemeral,bitcoin,bloscpack_lz4hc,1,0.0393986701965332,0.0007225513458251953,0.005389356613159179,1.4517784208121616
1791,small,esb,bitcoin,tables_blosc_lz4hc,5,0.0688405990600586,0.002220487594604492,0.007381439208984375,1.462924492896576
1792,mid,ephemeral,linspace,tables_zlib,5,0.12070043881734212,0.023261149724324543,0.03613638877868652,34.39555465167389
1793,large,esb,poisson,bloscpack_blosclz,7,0.1915128231048584,0.08298619588216145,0.0889124870300293,11.152813097186664
1794,small,ephemeral,poisson,bloscpack_zlib,5,0.037923574447631836,0.0012811183929443359,0.002715301513671875,16.009527153915446
1795,small,ephemeral,neuronal,bloscpack_blosclz,1,0.03466920852661133,0.0005582809448242187,0.0050755500793457035,1.284618164666679
1796,large,ephemeral,bitcoin,tables_blosc_lz4,9,0.8341561158498129,0.19639507929484049,0.37911224365234375,1.3442689538889299
1797,large,esb,arange,tables_lzo,9,0.17072606086730957,0.30922675132751465,0.3194275697072347,130.9801501696935
1798,small,esb,linspace,bloscpack_lz4hc,9,0.04395599365234375,0.0006244182586669922,0.0028634071350097656,51.848101265822784
1799,small,ephemeral,poisson,tables_blosc_lz4hc,9,0.04165482521057129,0.0018680095672607422,0.006172466278076172,9.321669867008037
1800,mid,esb,bitcoin,zfile,3,0.28864391644795734,0.04415067036946615,0.06272125244140625,3.1670680210325193
1801,mid,esb,linspace,zfile,7,0.8048287232716879,0.05705340703328451,0.08522748947143555,1.676264992771881
1802,mid,ephemeral,neuronal,bloscpack_lz4hc,3,0.14143570264180502,0.00408935546875,0.027672529220581055,1.9157580645102354
1803,large,esb,bitcoin,bloscpack_lz4hc,5,2.3286850452423096,0.10117530822753906,0.493261178334554,1.4286353470731434
1804,large,esb,arange,tables,0,1.25373641649882,0.13367088635762533,0.7239749431610107,0.99982409710938
1805,small,ephemeral,linspace,zfile,9,0.09558100700378418,0.006161165237426758,0.010532236099243164,1.508360472743593
1806,large,ephemeral,arange,tables_blosc_lz4hc,5,0.23630730311075845,0.15073370933532715,0.1580816904703776,132.91688638299598
1807,large,esb,bitcoin,bloscpack_lz4hc,1,1.4058876037597656,0.0962212085723877,0.5166120529174805,1.3683670815491584
1808,small,esb,linspace,tables_blosc_lz4,1,0.037599706649780275,0.0018849849700927734,0.006121492385864258,12.729917082468344
1809,mid,ephemeral,poisson,tables_zlib,5,0.16524124145507812,0.034259637196858726,0.04690408706665039,15.25438868303867
1810,mid,esb,arange,tables_blosc_snappy,9,0.05228797594706217,0.008210579554239908,0.02102351188659668,19.539071584031483
1811,small,ephemeral,arange,tables_zlib,3,0.03653206825256348,0.0033043384552001952,0.0073928356170654295,67.01450757333674
1812,small,ephemeral,arange,tables_blosc_blosclz,9,0.03236994743347168,0.002059650421142578,0.006144189834594726,17.698082635700782
1813,mid,esb,bitcoin,bloscpack_snappy,7,0.12429118156433105,0.005057891209920247,0.025621811548868816,1.4777403049434688
1814,small,esb,linspace,tables_zlib,9,0.04825358390808106,0.003634786605834961,0.00793919563293457,38.58463350014719
1815,mid,ephemeral,arange,bloscpack_snappy,1,0.03403059641520182,0.003070672353108724,0.008178393046061197,14.930216796379987
1816,mid,esb,bitcoin,bloscpack_zlib,1,0.1574416160583496,0.016249656677246094,0.03229570388793945,1.686435479580411
1817,mid,esb,poisson,tables_blosc_snappy,1,0.06779837608337402,0.007875601450602213,0.02019659678141276,6.238441722244367
1818,small,esb,linspace,tables_blosc_lz4,9,0.03790407180786133,0.0018892765045166015,0.006144809722900391,12.729917082468344
1819,small,esb,bitcoin,tables_blosc_lz4hc,7,0.07137947082519532,0.0022268772125244142,0.007492876052856446,1.463330765537953
1820,large,ephemeral,bitcoin,tables_blosc_lz4hc,9,13.865059614181519,0.18987909952799478,0.3495030403137207,1.4310598436222217
1821,small,ephemeral,bitcoin,tables,0,0.03651361465454102,0.0015732288360595704,0.009787559509277344,0.9958894638067668
1822,large,ephemeral,poisson,bloscpack_lz4hc,5,0.4715629418690999,0.08232696851094563,0.08881417910257976,10.973164943127335
1823,small,ephemeral,linspace,zfile,1,0.06071352958679199,0.006195449829101562,0.010134410858154298,1.5033218352243565
